Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP36,OUT035,868.9429777777777
NCM19,OUT017,1760.6711111111113
FDL16,OUT035,1273.5274444444447
FDE50,OUT018,1529.5645333333334
NCR18,OUT013,994.4832666666667
NCD30,OUT035,1980.4590888888888
FDH31,OUT013,1669.9743555555556
FDD56,OUT019,398.00044444444444
FDC47,OUT049,3545.311022222222
FDZ21,OUT045,1619.8914
FDM01,OUT049,1899.5274
FDF24,OUT013,888.843
FDW23,OUT017,1203.4704888888887
FDY52,OUT018,1137.1124222222222
DRH37,OUT027,5626.083977777777
DRO47,OUT027,3657.831222222222
FDR25,OUT049,2699.8929777777776
FDQ24,OUT027,4511.090911111111
DRJ51,OUT018,3219.143
NCU06,OUT035,3499.2968444444446
NCV18,OUT018,1739.1435777777779
NCC06,OUT027,3170.465622222222
FDZ01,OUT018,1556.7883555555557
FDT14,OUT017,2295.6784
FDD11,OUT019,459.6239333333333
FDN09,OUT017,4217.695044444445
NCO18,OUT010,442.0172222222222
FDZ50,OUT045,3113.9465999999998
FDS44,OUT013,3849.729577777778
FDI36,OUT045,2694.2706666666663
FDA26,OUT010,510.81655555555557
NCY53,OUT049,1819.3354888888887
FDF32,OUT049,3309.173955555556
FDF59,OUT010,400.2197777777778
FDB20,OUT046,2097.1220444444443
DRH11,OUT035,1910.1802
FDT03,OUT049,2218.741511111111
NCH06,OUT035,4429.789333333334
FDR55,OUT049,3762.6577333333335
FDI10,OUT035,2737.1038
FDZ12,OUT045,2199.655244444444
FDM12,OUT049,3217.737422222222
DRB25,OUT045,1865.3496666666667
NCS41,OUT013,1854.7708444444445
NCT53,OUT049,2955.4862000000003
NCD55,OUT013,981.3152222222221
FDY08,OUT049,2891.9392888888888
NCP55,OUT049,1538.1459555555557
FDA33,OUT013,1681.0710222222222
FDQ33,OUT013,3683.2056000000002
FDE45,OUT027,4716.823111111111
FDT26,OUT013,2336.8840222222225
NCV53,OUT049,2424.9915555555554
FDK60,OUT027,2524.787577777778
NCJ29,OUT046,1484.0682000000002
FDI15,OUT045,3636.8955111111113
FDX21,OUT013,1642.2326888888888
FDV49,OUT019,684.6643333333334
DRO59,OUT046,1558.4898444444443
FDZ14,OUT045,1558.4898444444445
FDP32,OUT027,3359.256911111111
FDC33,OUT017,3672.922688888889
FDT14,OUT010,308.2654
NCN54,OUT027,2338.067666666667
FDR57,OUT027,4356.255422222222
DRK12,OUT046,1118.2480888888888
FDX52,OUT049,3149.825822222222
FDX08,OUT010,476.6388222222222
FDP10,OUT010,418.56626666666665
NCP50,OUT045,1335.3728666666666
NCL06,OUT013,4418.9146
FDP25,OUT013,3426.428733333333
FDE53,OUT013,1362.0788444444445
FDL27,OUT017,1609.2386
FDC35,OUT049,2439.713133333333
DRJ47,OUT010,335.3412666666666
FDD16,OUT018,1159.3057555555556
NCN42,OUT049,2761.886355555556
FDC38,OUT027,2970.3557333333333
NCO07,OUT045,3357.333488888889
FDQ20,OUT049,826.4797333333333
FDI32,OUT046,1323.240511111111
FDN20,OUT010,379.50600000000003
DRJ51,OUT027,6195.564911111111
FDU08,OUT045,1102.8607111111112
DRN37,OUT019,410.4287111111111
FDD05,OUT010,208.46937777777777
FDW15,OUT046,1913.7311333333334
FDI52,OUT046,1854.8448222222223
DRM11,OUT049,3065.861044444444
NCO06,OUT045,925.9798444444443
FDU38,OUT049,3197.319555555556
FDU59,OUT018,2651.363555555555
FDJ10,OUT046,1877.4080444444444
FDM13,OUT049,2191.739622222222
NCJ30,OUT019,252.4121777777778
FDM45,OUT018,1617.672066666667
FDP36,OUT045,969.4787777777777
NCD30,OUT010,233.84375555555556
FDN48,OUT017,1149.9105777777777
FDY32,OUT049,3045.073288888889
FDU47,OUT046,2114.136933333333
FDF17,OUT019,509.4109777777778
FDP34,OUT017,2554.0087999999996
FDA47,OUT049,3424.3573555555554
DRD27,OUT027,1972.5434666666665
FDW38,OUT045,1060.989288888889
FDZ15,OUT019,403.84468888888887
FDZ03,OUT027,4420.468133333333
NCN19,OUT049,3010.9695333333334
FDG02,OUT035,2711.8034
FDS31,OUT035,2137.8098222222225
FDW43,OUT019,438.02242222222213
FDZ47,OUT010,324.54051111111113
FDO57,OUT017,2433.5729777777774
NCL07,OUT013,1860.0972444444446
NCV42,OUT013,1738.5517555555555
FDP40,OUT017,1443.2324666666666
FDP48,OUT019,456.29493333333335
FDH21,OUT017,2072.0435777777775
NCP02,OUT049,1346.0996444444443
FDK24,OUT049,1026.293711111111
FDC41,OUT045,1224.4801777777777
FDF08,OUT017,1485.6217333333334
FDO49,OUT017,1872.599488888889
FDS56,OUT027,6495.988666666666
FDX46,OUT018,781.279311111111
FDQ07,OUT013,4113.534333333333
FDC32,OUT010,194.7095111111111
FDT21,OUT019,399.5539777777778
FDG58,OUT045,2642.1163333333334
FDW14,OUT049,1440.199377777778
DRA12,OUT027,3778.488977777778
FDV27,OUT013,1377.3922444444443
DRD25,OUT013,1927.047133333333
DRF48,OUT027,4969.753133333334
FDX24,OUT017,1668.7907111111112
DRJ51,OUT046,3309.5438444444444
FDE45,OUT045,2030.2461333333335
FDE14,OUT046,1437.092311111111
FDG53,OUT045,1238.5359555555556
FDT08,OUT046,2118.871511111111
DRC27,OUT027,5991.386244444445
FDG20,OUT035,2786.3730000000005
FDC21,OUT046,2171.3957333333333
FDV31,OUT018,2750.5677555555553
FDB58,OUT045,2060.0591777777777
FDV23,OUT046,2243.3021333333336
FDA25,OUT019,276.0850666666667
FDC15,OUT046,2245.0776000000005
FDU47,OUT049,2150.0161555555555
FDE23,OUT013,1681.5888666666665
FDS08,OUT013,3038.267333333333
FDW03,OUT027,3156.927688888889
FDJ60,OUT018,2321.7185777777777
FDM34,OUT017,1879.923288888889
FDW33,OUT013,1389.8944888888889
FDZ40,OUT013,1121.4291333333333
FDE33,OUT018,1041.0152888888888
NCC06,OUT010,241.53744444444445
FDU11,OUT046,2706.2550666666666
FDL44,OUT017,2967.988444444445
NCZ29,OUT017,1984.0839999999998
FDG28,OUT010,319.6579777777778
FDL12,OUT018,1270.5683333333334
FDD52,OUT017,2127.009066666667
FDO15,OUT013,1452.405711111111
NCN29,OUT027,1627.954977777778
FDW36,OUT013,1969.9542444444442
FDB21,OUT046,4000.2743555555553
FDZ28,OUT013,1981.9386444444447
FDY10,OUT035,1956.490288888889
DRG39,OUT017,1219.0798
FDN28,OUT013,1141.0332444444443
FDV15,OUT035,2239.6772222222226
DRI13,OUT035,3028.354311111111
FDH20,OUT046,1642.0107555555555
FDY51,OUT013,2865.9730888888894
FDE16,OUT013,4184.3310666666675
FDX40,OUT018,713.7375999999999
FDC48,OUT018,1140.7373333333333
FDS14,OUT046,2924.637466666667
FDX56,OUT017,3734.9160666666667
FDI10,OUT046,2403.168111111111
FDI14,OUT013,2431.353644444445
DRM48,OUT013,1144.5841777777778
NCH07,OUT027,4679.464333333333
FDY26,OUT013,3665.4509333333335
FDD02,OUT027,2872.0392666666667
FDM12,OUT046,3694.672155555556
DRF01,OUT010,422.4131111111111
FDV36,OUT046,1773.5432444444446
DRI59,OUT013,3128.5941999999995
FDV03,OUT018,1981.716711111111
FDO39,OUT017,2610.083955555556
NCB07,OUT018,3392.177022222222
FDH38,OUT027,2988.702222222222
FDZ13,OUT035,1785.5276444444441
NCZ30,OUT046,1944.9497555555556
NCA06,OUT035,1865.5716000000002
FDB04,OUT049,1110.184511111111
FDN50,OUT013,1629.6564666666666
NCG06,OUT049,3745.5688666666665
NCY17,OUT018,960.3055333333335
FDC23,OUT046,3037.5275555555554
FDK33,OUT049,2946.0170444444448
FDR03,OUT049,3012.745
FDZ07,OUT045,1086.4376444444445
FDO38,OUT013,1672.2676666666669
FDS59,OUT046,2260.391
DRM11,OUT019,280.81964444444446
FDX52,OUT027,4420.2462
DRJ35,OUT018,1445.747711111111
NCP53,OUT046,3952.9285777777777
FDW15,OUT019,505.8600444444444
DRI47,OUT045,2600.6887777777774
DRZ11,OUT035,1541.4749555555557
FDS02,OUT013,2512.359311111111
DRD49,OUT018,2902.444133333333
FDW38,OUT049,1316.1386444444443
FDR21,OUT019,438.9101555555556
FDE40,OUT013,1866.4593333333332
FDI02,OUT045,2084.1759333333334
FDQ04,OUT045,1216.120688888889
FDY14,OUT017,3535.102088888889
NCT54,OUT046,1350.5383111111112
DRD25,OUT017,1689.8004
DRE01,OUT045,4369.941311111111
FDJ12,OUT010,325.8721111111111
NCZ05,OUT049,1964.7018222222223
DRB25,OUT019,266.9118222222222
NCC31,OUT045,2643.9657777777775
FDM16,OUT045,1228.0311111111112
DRG11,OUT049,1522.6845999999998
FDV24,OUT027,4039.6305333333335
FDV43,OUT046,914.9571555555553
FDG05,OUT018,2051.921622222222
FDV23,OUT010,487.43957777777786
FDI58,OUT018,1439.0157333333332
FDQ11,OUT017,3625.650888888889
FDC05,OUT027,4973.821911111111
FDF40,OUT013,2896.303977777778
FDU02,OUT018,2981.0085333333336
FDT32,OUT013,3405.271088888889
NCF06,OUT017,3863.1195555555555
FDT46,OUT013,1510.5522444444443
FDR58,OUT010,340.6676666666667
FDY04,OUT046,2412.3413555555553
FDT58,OUT045,1676.188488888889
FDE46,OUT049,2804.6455111111113
DRH11,OUT017,1492.7236
DRI51,OUT046,2795.324311111111
FDC35,OUT017,2847.182733333333
FDP45,OUT035,4171.6068888888885
FDC45,OUT017,3053.3588
FDU01,OUT045,2946.534888888889
FDJ53,OUT010,284.66648888888886
FDJ46,OUT017,2510.657822222222
FDX07,OUT013,3738.836888888889
NCI30,OUT049,3510.837377777778
FDE47,OUT027,4049.6915111111107
FDV48,OUT045,1556.1965333333335
FDN16,OUT019,162.38122222222222
FDM52,OUT013,2362.0364666666665
FDA32,OUT027,5888.705088888889
FDH05,OUT017,2826.9867999999997
FDW25,OUT010,181.24555555555557
FDQ09,OUT046,1911.4378222222222
NCM17,OUT010,262.0292888888889
DRM59,OUT046,1809.5704222222223
FDV47,OUT027,2232.5013777777776
DRE15,OUT035,1308.8148444444444
FDS25,OUT010,216.01511111111114
NCZ05,OUT018,1801.8027555555554
NCV05,OUT019,435.21126666666675
DRM37,OUT046,2443.3380444444447
FDV58,OUT027,5195.9032
FDN22,OUT027,5126.881933333334
NCO06,OUT049,1337.8141333333333
FDT56,OUT019,261.1415555555556
FDM02,OUT013,1422.4447111111112
FDA09,OUT046,2884.837422222222
NCC06,OUT035,2151.1258222222223
NCL54,OUT049,4019.804488888889
NCB55,OUT017,1114.3272666666664
FDB12,OUT017,1644.7479333333333
NCA54,OUT049,4030.605244444445
NCS38,OUT049,1577.576111111111
FDC02,OUT049,3089.385977777778
FDK44,OUT019,374.32755555555553
FDE16,OUT035,3607.6003111111113
NCS05,OUT035,2390.591888888889
FDZ59,OUT045,2969.689933333333
FDI20,OUT017,3443.221688888889
FDQ14,OUT046,3494.192377777778
FDF53,OUT017,3204.9392666666663
FDW25,OUT017,1942.6564444444443
NCQ43,OUT010,345.55019999999996
FDX52,OUT013,2285.9133333333334
FDE28,OUT045,3355.1141555555564
FDN15,OUT017,2328.9683999999997
FDO28,OUT017,2189.9641555555554
FDQ33,OUT045,2730.4457999999995
FDM22,OUT010,183.68682222222222
FDJ03,OUT017,1134.153311111111
FDI16,OUT045,1192.6697333333334
FDI09,OUT027,4442.7354444444445
FDX55,OUT013,3535.841866666667
FDS23,OUT027,4042.9595333333336
DRC12,OUT045,3084.6514
FDH41,OUT049,3244.517377777778
FDN01,OUT013,2843.039977777778
FDV55,OUT045,2364.2558000000004
NCJ19,OUT013,1860.0972444444446
NCY29,OUT010,270.38877777777776
FDP03,OUT018,1963.8140888888893
FDZ52,OUT045,2149.4243333333334
FDH31,OUT010,256.7768666666667
FDQ19,OUT018,2329.7821555555556
FDS15,OUT035,2228.5065777777772
FDN32,OUT017,3227.576466666667
FDH32,OUT049,2009.6803111111108
FDF33,OUT017,2149.7942222222223
FDJ22,OUT046,2618.961288888889
FDG56,OUT010,223.48686666666666
FDC05,OUT046,3760.8082888888894
FDK09,OUT013,3974.3821333333335
NCV29,OUT045,2661.9423777777774
NCC43,OUT019,563.4147555555556
NCA42,OUT049,2888.6842666666666
FDC10,OUT046,1734.4829777777777
FDC16,OUT013,1643.0464444444447
NCL17,OUT013,1604.7259555555556
FDA51,OUT035,1732.5595555555556
FDW01,OUT017,3513.130688888889
NCF30,OUT045,1707.9249555555557
FDN49,OUT013,1325.9776888888891
FDY20,OUT045,1362.6706666666664
FDC15,OUT045,2313.7289777777783
FDY24,OUT046,1267.1653555555554
NCG43,OUT017,1804.9098222222224
FDA48,OUT013,3521.786088888889
NCF55,OUT017,717.2145555555556
FDL38,OUT049,1470.4562888888888
NCQ29,OUT018,3322.1940444444444
FDC34,OUT017,2991.8092888888887
FDP36,OUT027,2814.3366
FDN50,OUT010,198.7782888888889
FDO23,OUT049,2232.871266666667
FDT56,OUT013,1212.5697555555553
FDT13,OUT027,5215.137422222222
FDZ03,OUT013,3286.684711111111
FDQ03,OUT010,704.3424222222221
FDU44,OUT045,2481.066711111111
FDD03,OUT049,3397.873311111111
NCH30,OUT013,1792.925422222222
FDS60,OUT010,179.8399777777778
FDG08,OUT046,2694.5665777777776
FDX38,OUT017,896.1668
FDD22,OUT017,1472.5276666666666
FDW51,OUT013,3061.4963555555555
FDL09,OUT017,3141.836222222222
FDZ60,OUT045,1512.6976000000002
NCH07,OUT046,2836.5299333333332
NCQ41,OUT049,2391.5536
FDW04,OUT049,1601.2489999999998
FDI08,OUT027,6067.509377777777
FDR19,OUT019,357.6825555555556
FDV13,OUT046,2004.1319777777778
FDB52,OUT017,4509.019533333333
FDZ48,OUT027,2558.8173555555554
NCO14,OUT049,1084.0703555555556
FDZ50,OUT013,2459.4652
FDN27,OUT019,216.01511111111114
FDQ60,OUT013,2226.583155555555
FDR49,OUT017,1225.8117777777777
DRJ35,OUT027,2091.3517777777774
DRI49,OUT017,1312.2178222222221
FDB47,OUT017,3831.235133333333
FDP37,OUT010,365.52420000000006
FDR26,OUT049,2266.0872888888894
FDY31,OUT019,458.2183555555555
FDC11,OUT045,1991.037911111111
DRP47,OUT035,2924.0456444444444
NCY54,OUT018,2680.7327333333333
FDR27,OUT046,2037.2740222222221
FDQ21,OUT019,441.20346666666666
NCQ29,OUT035,4127.220222222222
FDJ02,OUT046,2973.6107555555554
FDE21,OUT018,1272.8616444444444
FDM39,OUT046,3265.4530888888894
FDZ01,OUT017,1574.5430222222221
NCB19,OUT018,1739.1435777777779
FDU03,OUT046,2313.285111111111
FDP27,OUT049,2155.416533333333
DRF01,OUT045,2243.3761111111107
FDM03,OUT049,1621.4449333333334
FDV01,OUT046,3307.0285999999996
FDS16,OUT046,3057.9454222222225
FDO45,OUT035,1524.9039333333333
NCX06,OUT035,3227.0586222222223
FDP13,OUT046,1233.9493333333332
NCR38,OUT018,3243.3337333333334
FDA01,OUT013,987.9732222222224
FDT26,OUT017,2302.7802666666666
FDD44,OUT027,5146.92991111111
FDB26,OUT013,987.9732222222223
FDP45,OUT019,479.376
NCP55,OUT046,1055.4409555555555
FDT23,OUT017,1719.3175333333336
FDO51,OUT045,1371.917888888889
FDA44,OUT046,1135.410933333333
NCJ31,OUT018,2457.9856444444445
FDX37,OUT045,1814.6748888888887
NCD18,OUT049,3365.766955555556
FDN40,OUT027,3145.7570444444445
FDL33,OUT017,2478.551466666667
DRF48,OUT035,2091.4257555555555
FDW08,OUT035,2425.879288888889
FDX39,OUT018,2843.705777777778
FDB38,OUT049,1500.6392222222223
FDY46,OUT018,2373.2810888888885
NCB06,OUT049,3306.8806444444444
FDA34,OUT035,3924.891
FDA35,OUT045,2174.9466666666667
FDQ07,OUT035,3387.0725555555555
FDU32,OUT045,1814.5269333333333
FDU26,OUT013,2074.928711111111
FDU13,OUT010,222.0812888888889
FDO09,OUT035,3890.9352
FDW03,OUT019,258.3304
FDB38,OUT013,1785.379688888889
FDL26,OUT010,324.39255555555553
NCN43,OUT045,1845.8195333333335
FDH08,OUT045,2418.703444444445
NCC31,OUT019,363.2308888888889
FDH14,OUT035,2779.345111111111
FDL40,OUT017,1749.6484222222223
FDD20,OUT035,2453.768911111111
NCV53,OUT035,3676.695555555556
FDD16,OUT045,1603.8382222222222
FDP24,OUT035,1560.6352
FDQ25,OUT045,3101.518333333334
FDM38,OUT035,2016.634222222222
NCT18,OUT010,380.83760000000007
FDM34,OUT049,2594.8445333333334
DRH37,OUT010,331.9382888888889
NCE07,OUT013,2534.1087777777775
FDG12,OUT013,1848.6306888888892
FDB59,OUT010,470.2027555555555
FDS10,OUT018,2259.0594
FDN21,OUT010,307.30368888888887
FDM02,OUT045,1461.5789555555557
FDO44,OUT049,2091.4257555555555
NCN17,OUT017,2046.5952222222222
FDH16,OUT018,951.4281999999998
FDL44,OUT046,2097.3439777777776
FDY47,OUT017,1975.7984888888886
DRI39,OUT046,796.1488444444444
NCX54,OUT018,1751.7198
FDE59,OUT046,2541.8024666666665
FDO46,OUT045,3354.3004
DRE13,OUT046,1775.3926888888886
FDW14,OUT013,1284.2542222222223
FDF35,OUT046,2719.2751555555556
FDO50,OUT019,263.50884444444443
DRF49,OUT017,1666.7193333333335
FDT60,OUT049,1970.0282222222222
FDP38,OUT045,1103.9703777777777
FDA31,OUT027,4585.512555555555
FDY52,OUT010,207.8035777777778
FDD03,OUT027,6468.986777777777
FDN52,OUT018,780.0956666666666
FDU20,OUT010,259.2921111111111
FDD22,OUT035,1937.0341333333336
NCB55,OUT019,209.80097777777777
FDN27,OUT045,1852.9214000000002
FDD16,OUT013,1357.7141555555556
FDW48,OUT046,1533.2634222222225
DRN35,OUT045,1007.1334666666667
FDX25,OUT049,2833.7927555555557
DRD49,OUT049,3164.8433111111112
FDE21,OUT019,297.90851111111107
FDN44,OUT035,2696.342044444444
DRC01,OUT049,1789.0785777777778
NCK30,OUT046,2917.3876444444445
FDU39,OUT013,1473.7113111111112
FDB49,OUT013,1485.4737777777777
FDS12,OUT045,2365.8833111111107
FDR57,OUT018,2584.7095777777777
FDX22,OUT027,4884.826644444444
FDC60,OUT013,1949.758311111111
NCE42,OUT049,3288.164266666666
NCK42,OUT049,4554.2939333333325
DRE01,OUT017,4165.2448
FDE57,OUT018,2464.4217111111116
DRK59,OUT019,247.52964444444444
FDB10,OUT027,6789.754422222222
FDQ25,OUT046,2690.941666666667
FDY26,OUT017,2683.321955555555
FDG28,OUT049,4124.335088888889
FDM14,OUT049,1641.4929111111112
NCH29,OUT049,2097.196022222222
FDD48,OUT049,1431.2480666666665
FDC17,OUT045,3193.3987333333334
DRH49,OUT027,2004.4278888888891
FDN44,OUT018,2543.8738444444443
FDC29,OUT045,1620.1873111111113
DRK01,OUT019,183.68682222222222
FDD48,OUT017,2015.8944444444444
FDB59,OUT013,2783.044
FDY45,OUT010,467.7614888888889
FDX60,OUT035,1020.2275333333333
FDT09,OUT010,222.96902222222218
DRB24,OUT018,2324.3078
FDL13,OUT035,3433.160711111111
FDN16,OUT035,2035.1286666666665
FDK57,OUT013,1874.153022222222
FDO22,OUT027,1848.7786444444444
FDC57,OUT010,370.25877777777777
FDZ13,OUT027,2289.908133333333
FDW27,OUT013,2454.360733333333
FDX10,OUT049,1090.2105111111111
FDY08,OUT018,1897.9738666666667
FDA49,OUT017,1360.3033777777778
FDC32,OUT018,1455.3648222222223
FDO04,OUT035,1035.8368444444445
NCZ54,OUT013,2704.5535777777777
FDY40,OUT045,720.9134444444444
FDW36,OUT045,1811.6418
FDE11,OUT017,2556.302111111111
DRE37,OUT045,3087.0926666666664
NCK19,OUT017,3690.899288888889
FDT19,OUT035,2166.291266666666
FDE56,OUT045,887.1415111111112
FDZ57,OUT010,289.69697777777776
FDB35,OUT035,2296.862044444444
FDF09,OUT010,210.83666666666667
FDO34,OUT046,2659.7970222222225
FDA55,OUT046,2734.7365111111117
NCM18,OUT035,1105.0800444444444
FDJ20,OUT019,305.6761777777778
DRQ35,OUT019,252.70808888888885
FDG02,OUT013,3491.7511111111107
NCU29,OUT018,2004.8717555555554
FDL27,OUT027,2241.304733333333
NCA54,OUT035,3345.940911111111
FDJ32,OUT035,1293.5754222222222
FDB21,OUT019,401.1814888888889
FDR46,OUT035,2883.5058222222224
FDZ32,OUT046,2630.2059111111107
DRF36,OUT017,3455.945866666667
NCU54,OUT017,3015.038311111111
NCI31,OUT017,874.9351777777778
DRA59,OUT035,2274.002911111111
NCC55,OUT045,2195.2905555555553
FDE44,OUT018,1144.0663333333332
NCN26,OUT018,2452.8811777777782
FDC11,OUT049,2439.713133333333
FDV24,OUT035,1706.2974444444446
FDR40,OUT019,297.83453333333335
NCQ17,OUT049,2469.748111111111
FDC46,OUT045,2308.1066666666666
NCM18,OUT046,1048.7829555555554
FDK16,OUT046,1486.1395777777777
FDI28,OUT017,975.692911111111
FDS11,OUT018,1695.1268000000002
DRD13,OUT046,908.3731333333333
FDL36,OUT035,1171.5860666666667
FDI27,OUT013,1453.0715111111112
FDJ53,OUT019,231.69840000000002
FDS44,OUT045,4343.753177777779
FDE28,OUT046,3652.652777777778
FDQ33,OUT018,2977.901466666667
FDB37,OUT017,2838.675288888889
FDQ31,OUT045,2012.9353333333336
NCQ05,OUT046,2508.438488888889
FDE10,OUT013,2080.255111111111
FDF38,OUT017,1035.0230888888889
FDE50,OUT019,504.8243555555556
DRG37,OUT010,319.2880888888889
NCH06,OUT049,3979.782511111111
FDY14,OUT045,3327.0765777777774
FDO27,OUT017,2107.7748444444446
FDQ19,OUT049,3009.2680444444445
FDZ26,OUT019,489.4369777777777
FDN51,OUT013,3572.2389333333335
FDK20,OUT035,2366.6230888888886
FDD40,OUT018,2458.429511111111
DRI25,OUT018,1218.4879777777778
FDH56,OUT017,2014.6368222222218
FDI36,OUT027,5025.754311111112
DRH11,OUT018,1690.0223333333333
NCV18,OUT017,2247.5928444444444
DRI01,OUT049,2442.5982666666664
DRE48,OUT049,3510.9853333333335
FDS51,OUT035,1422.7406222222223
FDM38,OUT017,1470.826177777778
FDB60,OUT027,4418.766644444444
FDY58,OUT035,4063.1554666666666
FDY22,OUT045,2991.809288888889
FDF11,OUT027,4836.445177777779
FDZ51,OUT035,2063.684088888889
FDQ45,OUT017,3355.4840444444444
FDF17,OUT035,2377.0539555555556
NCF31,OUT027,3700.220488888889
FDA37,OUT013,1271.3081111111112
FDO51,OUT046,2100.894911111111
FDF34,OUT013,2661.424533333333
FDD57,OUT018,1414.8989777777779
FDO37,OUT046,3748.823888888888
FDR49,OUT049,1189.1188
FDS39,OUT049,1611.6798666666666
FDI48,OUT027,2519.091288888889
DRM35,OUT049,2749.014222222222
FDV57,OUT035,3826.7224888888886
FDZ55,OUT013,2913.170911111111
FDI28,OUT035,1048.1911333333333
FDS21,OUT045,1427.3272444444444
FDT34,OUT013,1571.8798222222222
DRI25,OUT035,1128.161111111111
FDT47,OUT010,400.2197777777778
DRH39,OUT045,1125.7198444444448
NCD54,OUT045,1919.6493555555555
FDU16,OUT027,2044.301911111111
NCW29,OUT045,2142.248488888889
FDV25,OUT027,5980.659466666668
FDM56,OUT035,1882.6604666666665
FDZ04,OUT027,1355.3468666666665
FDG59,OUT019,90.91868888888888
FDI56,OUT045,1487.5451555555555
FDS33,OUT035,1588.5988000000002
FDC23,OUT049,2439.713133333333
FDT11,OUT049,2633.978777777778
FDG17,OUT045,4171.089044444445
FDZ44,OUT045,1822.7384666666667
FDJ52,OUT013,2077.000088888889
DRI23,OUT046,2931.073533333333
DRE15,OUT010,236.58093333333332
NCF07,OUT013,1516.1745555555556
NCR29,OUT049,1632.4676222222222
FDE44,OUT019,249.15715555555556
FDT23,OUT035,2136.5522
NCG06,OUT017,3370.6494888888888
NCU41,OUT010,498.09237777777776
FDH46,OUT017,2020.7030000000002
FDV31,OUT013,3013.188866666667
NCT41,OUT027,4072.6986
FDE22,OUT027,3739.576666666667
FDC26,OUT045,1695.4227111111113
DRF51,OUT017,2317.057977777778
NCY53,OUT019,231.69840000000002
FDY21,OUT017,4082.907533333333
FDL27,OUT013,1307.0393777777779
FDZ34,OUT049,2439.713133333333
NCF43,OUT010,347.62157777777776
FDC21,OUT035,2098.3796666666667
FDL26,OUT013,2775.8681555555554
FDT25,OUT010,214.97942222222224
NCR30,OUT046,1252.8136666666667
DRL23,OUT019,219.86195555555557
NCR05,OUT049,2574.7965555555556
NCE19,OUT018,1186.085711111111
FDY07,OUT035,1174.101311111111
FDB10,OUT017,4777.410911111111
FDP57,OUT013,2448.3685333333333
FDU48,OUT019,318.9921777777777
FDH48,OUT035,1070.532422222222
FDO33,OUT035,2472.1154
NCU29,OUT045,2187.1530000000002
FDW35,OUT046,2243.302133333333
FDH05,OUT010,383.3528444444444
FDP26,OUT049,1684.326044444444
DRG27,OUT035,1410.6822444444442
FDQ33,OUT046,2657.5776888888886
FDH20,OUT010,188.64333333333332
FDV14,OUT046,1240.6073333333331
DRD01,OUT046,1090.0625555555555
NCI17,OUT049,1619.2256
FDF39,OUT010,536.1169555555556
FDX37,OUT046,2065.3116
NCX17,OUT035,2856.5779111111115
FDN03,OUT013,3027.836466666666
NCS41,OUT010,478.71020000000004
FDH34,OUT045,2042.896333333333
NCX53,OUT018,2412.7112444444447
FDY31,OUT046,2799.319111111111
FDD20,OUT017,2075.1506444444444
FDE51,OUT045,1060.989288888889
FDV27,OUT046,2236.866066666667
FDF16,OUT035,1730.7840888888888
FDZ02,OUT049,1440.1993777777777
NCK05,OUT045,1666.0535333333335
FDM12,OUT027,4790.504977777778
NCA05,OUT018,1896.3463555555556
FDX33,OUT045,2536.1061777777777
FDM25,OUT049,1899.5274
FDE41,OUT018,1135.1150222222223
FDW14,OUT045,1252.4437777777775
NCD30,OUT046,1450.7781999999997
FDB23,OUT010,466.9477333333333
FDF45,OUT046,1414.6030666666668
FDW20,OUT017,1980.0892000000001
FDF47,OUT045,2716.168088888889
NCR05,OUT019,642.7189333333333
DRB01,OUT046,2289.7601777777777
FDE36,OUT013,3134.9562888888886
FDU56,OUT049,2922.4921111111107
FDB23,OUT049,2608.6783777777778
FDN48,OUT049,1620.4092444444443
FDS43,OUT013,3096.4138666666668
NCN05,OUT013,2333.3330888888886
NCL53,OUT049,2593.438955555556
FDL56,OUT046,1110.1105333333335
FDH17,OUT018,1259.1757555555555
FDP37,OUT046,2394.290777777778
FDG09,OUT019,403.3268444444444
FDA55,OUT045,4269.849377777778
FDX31,OUT049,3609.227822222222
FDJ41,OUT045,4275.1018
DRC24,OUT045,2734.736511111111
FDQ21,OUT035,2244.1158888888885
NCT54,OUT045,1372.0658444444443
FDH08,OUT049,2977.8274888888886
FDY38,OUT018,2964.2895555555556
DRM11,OUT010,333.1219333333333
FDG32,OUT049,3329.369888888889
NCH18,OUT046,2852.361177777778
FDI20,OUT035,3938.0590444444438
FDA33,OUT018,1867.7169555555556
FDN45,OUT013,3191.1054222222224
FDT45,OUT010,291.47244444444436
FDR32,OUT035,3845.586822222223
FDA48,OUT017,3586.812555555556
FDN23,OUT017,2282.436377777778
NCR18,OUT035,1646.3754444444446
FDD45,OUT046,1684.6959333333334
FDI22,OUT018,3025.6911111111112
FDT09,OUT013,3042.8539555555553
DRC24,OUT027,4907.019977777778
FDT39,OUT046,2348.7204666666667
FDX28,OUT045,1111.1462222222224
FDA50,OUT018,1331.4520444444445
FDT33,OUT027,4259.122599999999
FDQ60,OUT049,2373.429044444444
NCM19,OUT018,1281.369088888889
FDF40,OUT046,2896.8958000000002
NCI30,OUT035,2789.3321111111113
FDK34,OUT049,3841.3700888888893
FDA38,OUT027,5991.386244444445
FDT02,OUT045,2142.9882666666667
FDC11,OUT017,1765.997511111111
FDD08,OUT046,1612.0497555555555
NCS29,OUT046,4113.3124
DRI03,OUT010,446.3819111111111
FDK48,OUT035,1157.2343777777778
